Y columns by X rows

X Values:-1.300000e+00,-1.200000e+00,-1.100000e+00,-1,-9.000000e-01,-8.000000e-01,-7.000000e-01,-6.000000e-01,-5.000000e-01,-4.000000e-01,-3.000000e-01,-2.000000e-01,-1.000000e-01,0,1.000000e-01,2.000000e-01,3.000000e-01,4.000000e-01,5.000000e-01,6.000000e-01,7.000000e-01,8.000000e-01,9.000000e-01,1.000000e+00,1.100000e+00,1.200000e+00,1.300000e+00,

Y Values:-1.300000e+00,-1.200000e+00,-1.100000e+00,-1,-9.000000e-01,-8.000000e-01,-7.000000e-01,-6.000000e-01,-5.000000e-01,-4.000000e-01,-3.000000e-01,-2.000000e-01,-1.000000e-01,0,1.000000e-01,2.000000e-01,3.000000e-01,4.000000e-01,5.000000e-01,6.000000e-01,7.000000e-01,8.000000e-01,9.000000e-01,1.000000e+00,1.100000e+00,1.200000e+00,1.300000e+00,
5.677709e+02,6.943369e+02,8.942735e+02,1.294021e+03,1.537937e+03,1.803439e+03,1.818047e+03,1.774475e+03,1.648262e+03,1.584691e+03,1.495361e+03,1.449531e+03,1.407241e+03,1.376354e+03,1.356443e+03,1.350294e+03,1.349625e+03,1.355416e+03,1.363763e+03,1.370943e+03,1.379067e+03,1.358712e+03,1.331547e+03,1.217271e+03,1.155301e+03,1.138930e+03,1.227299e+03,
5.574732e+02,7.023191e+02,1.049952e+03,1.336240e+03,1.741134e+03,1.843708e+03,1.811673e+03,1.723822e+03,1.602687e+03,1.527115e+03,1.450659e+03,1.404793e+03,1.361876e+03,1.332168e+03,1.313034e+03,1.307749e+03,1.308602e+03,1.316518e+03,1.330574e+03,1.342819e+03,1.361786e+03,1.370007e+03,1.358711e+03,1.312944e+03,1.166738e+03,1.123287e+03,1.122691e+03,
5.756127e+02,7.618044e+02,1.165155e+03,1.518212e+03,1.825147e+03,1.891074e+03,1.796753e+03,1.704764e+03,1.567302e+03,1.498246e+03,1.410199e+03,1.368526e+03,1.320968e+03,1.290757e+03,1.276918e+03,1.269649e+03,1.271324e+03,1.281410e+03,1.294228e+03,1.315471e+03,1.335196e+03,1.358619e+03,1.363147e+03,1.340371e+03,1.275965e+03,1.139984e+03,1.124373e+03,
6.013117e+02,8.036069e+02,1.200929e+03,1.605010e+03,1.847683e+03,1.874105e+03,1.783783e+03,1.638474e+03,1.550267e+03,1.440671e+03,1.380877e+03,1.324774e+03,1.282590e+03,1.259989e+03,1.240700e+03,1.236220e+03,1.238348e+03,1.247853e+03,1.262607e+03,1.285507e+03,1.313219e+03,1.334901e+03,1.359003e+03,1.355005e+03,1.296817e+03,1.198034e+03,1.048384e+03,
6.600678e+02,8.417073e+02,1.263033e+03,1.709169e+03,1.880686e+03,1.864531e+03,1.755477e+03,1.637786e+03,1.495922e+03,1.426291e+03,1.343496e+03,1.301187e+03,1.253748e+03,1.227601e+03,1.215489e+03,1.208652e+03,1.210736e+03,1.220371e+03,1.238346e+03,1.261947e+03,1.287099e+03,1.323548e+03,1.344559e+03,1.357650e+03,1.329434e+03,1.192075e+03,1.122857e+03,
6.536696e+02,8.702104e+02,1.294595e+03,1.738706e+03,1.878081e+03,1.857458e+03,1.758395e+03,1.585315e+03,1.496560e+03,1.387415e+03,1.334834e+03,1.269240e+03,1.239355e+03,1.207840e+03,1.196047e+03,1.189136e+03,1.191730e+03,1.202208e+03,1.215609e+03,1.244391e+03,1.275034e+03,1.305686e+03,1.342660e+03,1.354816e+03,1.339418e+03,1.275458e+03,1.088390e+03,
6.563368e+02,8.992656e+02,1.352566e+03,1.695896e+03,1.891844e+03,1.867843e+03,1.762295e+03,1.583586e+03,1.492335e+03,1.375615e+03,1.315610e+03,1.256175e+03,1.222847e+03,1.202179e+03,1.184142e+03,1.179001e+03,1.181722e+03,1.190160e+03,1.210967e+03,1.235881e+03,1.261248e+03,1.304603e+03,1.331317e+03,1.362208e+03,1.337815e+03,1.289803e+03,1.121533e+03,
7.087552e+02,8.988677e+02,1.320412e+03,1.673059e+03,1.884415e+03,1.864965e+03,1.746324e+03,1.586923e+03,1.497465e+03,1.379185e+03,1.316800e+03,1.258002e+03,1.227041e+03,1.195738e+03,1.182039e+03,1.178666e+03,1.182296e+03,1.190904e+03,1.211632e+03,1.237451e+03,1.264370e+03,1.307666e+03,1.337191e+03,1.370638e+03,1.351802e+03,1.312202e+03,1.216103e+03,
7.164016e+02,8.471255e+02,1.253568e+03,1.626955e+03,1.880320e+03,1.880916e+03,1.756701e+03,1.647933e+03,1.493409e+03,1.417335e+03,1.322513e+03,1.274681e+03,1.230278e+03,1.211753e+03,1.192160e+03,1.188671e+03,1.191474e+03,1.202963e+03,1.220901e+03,1.243004e+03,1.280043e+03,1.316727e+03,1.355345e+03,1.376501e+03,1.386892e+03,1.323345e+03,1.231938e+03,
6.085013e+02,7.975692e+02,1.094158e+03,1.514265e+03,1.837683e+03,1.875648e+03,1.788131e+03,1.680595e+03,1.528751e+03,1.443020e+03,1.352137e+03,1.300458e+03,1.254051e+03,1.229560e+03,1.213920e+03,1.210247e+03,1.212972e+03,1.221423e+03,1.243464e+03,1.269531e+03,1.301956e+03,1.342760e+03,1.372918e+03,1.410860e+03,1.408775e+03,1.347015e+03,1.186698e+03,
6.648189e+02,7.380703e+02,1.025882e+03,1.378467e+03,1.726434e+03,1.887908e+03,1.850111e+03,1.708625e+03,1.601246e+03,1.480961e+03,1.402796e+03,1.344316e+03,1.293849e+03,1.268746e+03,1.247813e+03,1.243554e+03,1.245952e+03,1.254249e+03,1.278526e+03,1.301364e+03,1.342317e+03,1.374910e+03,1.419038e+03,1.443600e+03,1.433846e+03,1.373978e+03,1.243532e+03,
5.400709e+02,6.495226e+02,8.367494e+02,1.269073e+03,1.598151e+03,1.846720e+03,1.892756e+03,1.781019e+03,1.682999e+03,1.552049e+03,1.466809e+03,1.401368e+03,1.351566e+03,1.319406e+03,1.298302e+03,1.293236e+03,1.294919e+03,1.307216e+03,1.323420e+03,1.354834e+03,1.390283e+03,1.427766e+03,1.463130e+03,1.484386e+03,1.458845e+03,1.326207e+03,1.229935e+03,
4.974790e+02,6.041958e+02,7.304368e+02,1.079123e+03,1.395175e+03,1.754746e+03,1.857912e+03,1.850065e+03,1.783318e+03,1.645543e+03,1.562265e+03,1.494660e+03,1.428159e+03,1.396403e+03,1.368889e+03,1.362872e+03,1.363930e+03,1.372498e+03,1.397121e+03,1.422892e+03,1.462742e+03,1.489646e+03,1.529092e+03,1.518047e+03,1.469140e+03,1.325956e+03,1.212022e+03,
4.601082e+02,5.430115e+02,6.528191e+02,8.558020e+02,1.145225e+03,1.537512e+03,1.799408e+03,1.858494e+03,1.836394e+03,1.770557e+03,1.663192e+03,1.605531e+03,1.536170e+03,1.494966e+03,1.467784e+03,1.456840e+03,1.456564e+03,1.467893e+03,1.486829e+03,1.520750e+03,1.542183e+03,1.578844e+03,1.575725e+03,1.542510e+03,1.395706e+03,1.245261e+03,1.184517e+03,
4.404769e+02,4.887845e+02,5.687609e+02,7.051889e+02,9.014130e+02,1.209986e+03,1.580912e+03,1.746108e+03,1.855881e+03,1.853418e+03,1.778599e+03,1.728285e+03,1.656571e+03,1.619418e+03,1.592993e+03,1.576524e+03,1.574982e+03,1.583468e+03,1.597184e+03,1.623173e+03,1.633699e+03,1.639184e+03,1.586889e+03,1.489182e+03,1.317864e+03,1.172699e+03,1.177962e+03,
3.801031e+02,4.241385e+02,5.112836e+02,5.727930e+02,7.491318e+02,9.394209e+02,1.260545e+03,1.495105e+03,1.723912e+03,1.808932e+03,1.823402e+03,1.807450e+03,1.785457e+03,1.743940e+03,1.723511e+03,1.707145e+03,1.702661e+03,1.703258e+03,1.705638e+03,1.700611e+03,1.681382e+03,1.608330e+03,1.483513e+03,1.348161e+03,1.145147e+03,1.091314e+03,1.105543e+03,
3.422919e+02,3.790057e+02,4.511868e+02,5.032695e+02,6.157634e+02,7.198041e+02,9.519723e+02,1.145582e+03,1.389795e+03,1.556176e+03,1.690511e+03,1.754377e+03,1.772883e+03,1.784349e+03,1.784930e+03,1.774625e+03,1.764734e+03,1.747996e+03,1.718398e+03,1.664674e+03,1.575016e+03,1.435640e+03,1.266992e+03,1.123213e+03,1.050182e+03,1.000880e+03,9.854480e+02,
3.198868e+02,3.418617e+02,3.987216e+02,4.386431e+02,5.226585e+02,5.929215e+02,7.159396e+02,8.281874e+02,1.042585e+03,1.200639e+03,1.351228e+03,1.469611e+03,1.570082e+03,1.614484e+03,1.642178e+03,1.647865e+03,1.631554e+03,1.599287e+03,1.520095e+03,1.436016e+03,1.302533e+03,1.160093e+03,9.969089e+02,9.334492e+02,9.229066e+02,8.800097e+02,8.329715e+02,
2.748149e+02,3.061026e+02,3.465977e+02,3.998841e+02,4.371724e+02,5.016274e+02,5.545326e+02,6.353146e+02,7.485684e+02,8.475282e+02,9.884469e+02,1.072246e+03,1.186213e+03,1.239978e+03,1.286809e+03,1.292839e+03,1.274115e+03,1.234635e+03,1.142144e+03,1.055534e+03,9.432018e+02,8.490951e+02,8.222032e+02,7.822659e+02,7.780653e+02,7.336168e+02,6.812718e+02,
2.422545e+02,2.652163e+02,3.093761e+02,3.396073e+02,3.885097e+02,4.212977e+02,4.739573e+02,5.136901e+02,5.730531e+02,6.292473e+02,6.945844e+02,7.412186e+02,8.056176e+02,8.377500e+02,8.741748e+02,8.783118e+02,8.617417e+02,8.185257e+02,7.730733e+02,7.149841e+02,6.833842e+02,6.602583e+02,6.557698e+02,6.538142e+02,6.362551e+02,6.038669e+02,5.508923e+02,
